Job_ID,Machine_ID,Job_Status,Energy_Consumption,pred_abnormal_prob,orig_Scheduled_start,orig_Scheduled_end,priority_score,optimized_start,optimized_end,Processing_Time
J456,M05,Delayed,7.59,1.0,2023-03-21 11:50:00,2023-03-21 13:05:00,,2023-03-22 22:44:00,2023-03-22 23:59:00,75.0
J462,M05,Delayed,7.51,1.0,2023-03-21 12:50:00,2023-03-21 13:36:00,,2023-03-22 23:59:00,2023-03-23 00:45:00,46.0
J468,M05,Completed,9.42,0.0,2023-03-21 13:50:00,2023-03-21 14:32:00,,2023-03-23 00:45:00,2023-03-23 01:27:00,42.0
J470,M05,Completed,11.98,0.0,2023-03-21 14:10:00,2023-03-21 15:06:00,,2023-03-23 01:27:00,2023-03-23 02:23:00,56.0
J478,M05,Delayed,7.69,1.0,2023-03-21 15:30:00,2023-03-21 16:04:00,,2023-03-23 02:23:00,2023-03-23 02:57:00,34.0
J488,M05,Completed,5.58,0.006666666666666667,2023-03-21 17:10:00,2023-03-21 18:45:00,,2023-03-23 02:57:00,2023-03-23 04:32:00,95.0
J490,M05,Completed,5.42,0.006666666666666667,2023-03-21 17:30:00,2023-03-21 18:51:00,,2023-03-23 04:32:00,2023-03-23 05:53:00,81.0
J494,M05,Delayed,6.85,1.0,2023-03-21 18:10:00,2023-03-21 19:21:00,,2023-03-23 05:53:00,2023-03-23 07:04:00,71.0
J499,M05,Completed,8.55,0.0,2023-03-21 19:00:00,2023-03-21 20:09:00,,2023-03-23 07:04:00,2023-03-23 08:13:00,69.0
J502,M05,Delayed,10.83,1.0,2023-03-21 19:30:00,2023-03-21 21:01:00,,2023-03-23 08:13:00,2023-03-23 09:44:00,91.0
J506,M05,Completed,8.99,0.013333333333333334,2023-03-21 20:10:00,2023-03-21 22:07:00,,2023-03-23 09:44:00,2023-03-23 11:41:00,117.0
J512,M05,Completed,4.27,0.0,2023-03-21 21:10:00,2023-03-21 22:48:00,,2023-03-23 11:41:00,2023-03-23 13:19:00,98.0
J518,M05,Completed,4.09,0.0,2023-03-21 22:10:00,2023-03-21 23:11:00,,2023-03-23 13:19:00,2023-03-23 14:20:00,61.0
J521,M05,Completed,14.46,0.0,2023-03-21 22:40:00,2023-03-21 23:42:00,,2023-03-23 14:20:00,2023-03-23 15:22:00,62.0
J540,M05,Completed,3.62,0.0,2023-03-22 01:50:00,2023-03-22 02:50:00,,2023-03-23 15:22:00,2023-03-23 16:22:00,60.0
J543,M05,Completed,3.37,0.0,2023-03-22 02:20:00,2023-03-22 03:47:00,,2023-03-23 16:22:00,2023-03-23 17:49:00,87.0
J545,M05,Completed,6.67,0.013333333333333334,2023-03-22 02:40:00,2023-03-22 03:30:00,,2023-03-23 17:49:00,2023-03-23 18:39:00,50.0
J556,M05,Failed,5.37,0.9533333333333334,2023-03-22 04:30:00,2023-03-22 05:06:00,,2023-03-23 18:39:00,2023-03-23 19:15:00,36.0
J562,M05,Completed,10.49,0.0,2023-03-22 05:30:00,2023-03-22 07:18:00,,2023-03-23 19:15:00,2023-03-23 21:03:00,108.0
J563,M05,Completed,7.48,0.0,2023-03-22 05:40:00,2023-03-22 07:00:00,,2023-03-23 21:03:00,2023-03-23 22:23:00,80.0
J565,M05,Completed,13.71,0.006666666666666667,2023-03-22 06:00:00,2023-03-22 07:50:00,,2023-03-23 22:23:00,2023-03-24 00:13:00,110.0
J575,M05,Delayed,2.21,0.98,2023-03-22 07:40:00,2023-03-22 09:40:00,,2023-03-24 00:13:00,2023-03-24 02:13:00,120.0
J584,M05,Failed,4.86,0.9733333333333334,2023-03-22 09:10:00,2023-03-22 09:42:00,,2023-03-24 02:13:00,2023-03-24 02:45:00,32.0
J585,M05,Failed,5.15,0.98,2023-03-22 09:20:00,2023-03-22 10:01:00,,2023-03-24 02:45:00,2023-03-24 03:26:00,41.0
J587,M05,Delayed,6.9,0.9933333333333333,2023-03-22 09:40:00,2023-03-22 11:00:00,,2023-03-24 03:26:00,2023-03-24 04:46:00,80.0
J591,M05,Failed,13.68,0.9866666666666667,2023-03-22 10:20:00,2023-03-22 11:30:00,,2023-03-24 04:46:00,2023-03-24 05:56:00,70.0
J594,M05,Completed,12.13,0.0,2023-03-22 10:50:00,2023-03-22 12:14:00,,2023-03-24 05:56:00,2023-03-24 07:20:00,84.0
J595,M05,Completed,9.83,0.02,2023-03-22 11:00:00,2023-03-22 11:26:00,,2023-03-24 07:20:00,2023-03-24 07:46:00,26.0
J621,M05,Completed,8.91,0.0,2023-03-22 15:20:00,2023-03-22 16:18:00,,2023-03-24 07:46:00,2023-03-24 08:44:00,58.0
J626,M05,Completed,2.68,0.013333333333333334,2023-03-22 16:10:00,2023-03-22 17:02:00,,2023-03-24 08:44:00,2023-03-24 09:36:00,52.0
J630,M05,Delayed,6.18,0.9933333333333333,2023-03-22 16:50:00,2023-03-22 17:29:00,,2023-03-24 09:36:00,2023-03-24 10:15:00,39.0
J636,M05,Delayed,4.36,1.0,2023-03-22 17:50:00,2023-03-22 19:03:00,,2023-03-24 10:15:00,2023-03-24 11:28:00,73.0
J638,M05,Completed,4.06,0.0,2023-03-22 18:10:00,2023-03-22 19:43:00,,2023-03-24 11:28:00,2023-03-24 13:01:00,93.0
J639,M05,Delayed,2.21,0.9933333333333333,2023-03-22 18:20:00,2023-03-22 20:02:00,,2023-03-24 13:01:00,2023-03-24 14:43:00,102.0
J643,M05,Delayed,5.82,1.0,2023-03-22 19:00:00,2023-03-22 20:01:00,,2023-03-24 14:43:00,2023-03-24 15:44:00,61.0
J647,M05,Completed,14.54,0.006666666666666667,2023-03-22 19:40:00,2023-03-22 21:17:00,,2023-03-24 15:44:00,2023-03-24 17:21:00,97.0
J664,M05,Completed,2.25,0.05333333333333334,2023-03-22 22:30:00,2023-03-23 00:07:00,,2023-03-24 17:21:00,2023-03-24 18:58:00,97.0
J690,M05,Delayed,10.82,0.9933333333333333,2023-03-23 02:50:00,2023-03-23 03:30:00,,2023-03-24 18:58:00,2023-03-24 19:38:00,40.0
J691,M05,Completed,4.38,0.0,2023-03-23 03:00:00,2023-03-23 04:27:00,,2023-03-24 19:38:00,2023-03-24 21:05:00,87.0
J698,M05,Delayed,13.15,1.0,2023-03-23 04:10:00,2023-03-23 05:06:00,,2023-03-24 21:05:00,2023-03-24 22:01:00,56.0
J702,M05,Delayed,14.9,0.9933333333333333,2023-03-23 04:50:00,2023-03-23 05:35:00,,2023-03-24 22:01:00,2023-03-24 22:46:00,45.0
J704,M05,Delayed,9.13,1.0,2023-03-23 05:10:00,2023-03-23 05:49:00,,2023-03-24 22:46:00,2023-03-24 23:25:00,39.0
J708,M05,Delayed,6.32,1.0,2023-03-23 05:50:00,2023-03-23 07:24:00,,2023-03-24 23:25:00,2023-03-25 00:59:00,94.0
J713,M05,Failed,13.55,0.9866666666666667,2023-03-23 06:40:00,2023-03-23 08:00:00,,2023-03-25 00:59:00,2023-03-25 02:19:00,80.0
J715,M05,Completed,4.22,0.0,2023-03-23 07:00:00,2023-03-23 07:51:00,,2023-03-25 02:19:00,2023-03-25 03:10:00,51.0
J716,M05,Completed,3.19,0.0,2023-03-23 07:10:00,2023-03-23 07:37:00,,2023-03-25 03:10:00,2023-03-25 03:37:00,27.0
J726,M05,Failed,5.72,0.9866666666666667,2023-03-23 08:50:00,2023-03-23 10:47:00,,2023-03-25 03:37:00,2023-03-25 05:34:00,117.0
J736,M05,Completed,6.99,0.013333333333333334,2023-03-23 10:30:00,2023-03-23 10:57:00,,2023-03-25 05:34:00,2023-03-25 06:01:00,27.0
J737,M05,Completed,10.93,0.04,2023-03-23 10:40:00,2023-03-23 11:00:00,,2023-03-25 06:01:00,2023-03-25 06:21:00,20.0
J747,M05,Completed,13.05,0.0,2023-03-23 12:20:00,2023-03-23 12:56:00,,2023-03-25 06:21:00,2023-03-25 06:57:00,36.0
J750,M05,Completed,7.82,0.006666666666666667,2023-03-23 12:50:00,2023-03-23 14:04:00,,2023-03-25 06:57:00,2023-03-25 08:11:00,74.0
J751,M05,Completed,2.72,0.006666666666666667,2023-03-23 13:00:00,2023-03-23 14:30:00,,2023-03-25 08:11:00,2023-03-25 09:41:00,90.0
J763,M05,Failed,11.37,0.9933333333333333,2023-03-23 15:00:00,2023-03-23 16:24:00,,2023-03-25 09:41:00,2023-03-25 11:05:00,84.0
J770,M05,Delayed,9.96,0.9866666666666667,2023-03-23 16:10:00,2023-03-23 17:55:00,,2023-03-25 11:05:00,2023-03-25 12:50:00,105.0
J771,M05,Completed,2.21,0.0,2023-03-23 16:20:00,2023-03-23 18:03:00,,2023-03-25 12:50:00,2023-03-25 14:33:00,103.0
J773,M05,Failed,6.96,0.94,2023-03-23 16:40:00,2023-03-23 18:40:00,,2023-03-25 14:33:00,2023-03-25 16:33:00,120.0
J781,M05,Completed,8.66,0.0,2023-03-23 18:00:00,2023-03-23 19:43:00,,2023-03-25 16:33:00,2023-03-25 18:16:00,103.0
J786,M05,Completed,7.71,0.0,2023-03-23 18:50:00,2023-03-23 20:40:00,,2023-03-25 18:16:00,2023-03-25 20:06:00,110.0
J790,M05,Completed,8.66,0.0,2023-03-23 19:30:00,2023-03-23 19:58:00,,2023-03-25 20:06:00,2023-03-25 20:34:00,28.0
J794,M05,Delayed,6.66,0.98,2023-03-23 20:10:00,2023-03-23 21:43:00,,2023-03-25 20:34:00,2023-03-25 22:07:00,93.0
J799,M05,Delayed,7.42,0.9933333333333333,2023-03-23 21:00:00,2023-03-23 22:44:00,,2023-03-25 22:07:00,2023-03-25 23:51:00,104.0
J807,M05,Completed,7.53,0.006666666666666667,2023-03-23 22:20:00,2023-03-23 23:59:00,,2023-03-25 23:51:00,2023-03-26 01:30:00,99.0
J808,M05,Completed,10.93,0.0,2023-03-23 22:30:00,2023-03-24 00:24:00,,2023-03-26 01:30:00,2023-03-26 03:24:00,114.0
J812,M05,Completed,10.78,0.0,2023-03-23 23:10:00,2023-03-23 23:34:00,,2023-03-26 03:24:00,2023-03-26 03:48:00,24.0
J813,M05,Completed,3.48,0.03333333333333333,2023-03-23 23:20:00,2023-03-24 01:19:00,,2023-03-26 03:48:00,2023-03-26 05:47:00,119.0
J816,M05,Completed,14.45,0.006666666666666667,2023-03-23 23:50:00,2023-03-24 00:24:00,,2023-03-26 05:47:00,2023-03-26 06:21:00,34.0
J819,M05,Completed,7.28,0.013333333333333334,2023-03-24 00:20:00,2023-03-24 01:32:00,,2023-03-26 06:21:00,2023-03-26 07:33:00,72.0
J824,M05,Completed,2.9,0.006666666666666667,2023-03-24 01:10:00,2023-03-24 02:43:00,,2023-03-26 07:33:00,2023-03-26 09:06:00,93.0
J831,M05,Delayed,12.55,0.9933333333333333,2023-03-24 02:20:00,2023-03-24 03:40:00,,2023-03-26 09:06:00,2023-03-26 10:26:00,80.0
J837,M05,Failed,3.56,0.98,2023-03-24 03:20:00,2023-03-24 04:12:00,,2023-03-26 10:26:00,2023-03-26 11:18:00,52.0
J839,M05,Completed,12.74,0.006666666666666667,2023-03-24 03:40:00,2023-03-24 04:54:00,,2023-03-26 11:18:00,2023-03-26 12:32:00,74.0
J843,M05,Completed,8.88,0.0,2023-03-24 04:20:00,2023-03-24 05:21:00,,2023-03-26 12:32:00,2023-03-26 13:33:00,61.0
J849,M05,Completed,8.73,0.013333333333333334,2023-03-24 05:20:00,2023-03-24 06:13:00,,2023-03-26 13:33:00,2023-03-26 14:26:00,53.0
J850,M05,Failed,6.5,0.9666666666666667,2023-03-24 05:30:00,2023-03-24 07:21:00,,2023-03-26 14:26:00,2023-03-26 16:17:00,111.0
J854,M05,Completed,12.99,0.0,2023-03-24 06:10:00,2023-03-24 07:18:00,,2023-03-26 16:17:00,2023-03-26 17:25:00,68.0
J877,M05,Delayed,6.93,0.9866666666666667,2023-03-24 10:00:00,2023-03-24 10:23:00,,2023-03-26 17:25:00,2023-03-26 17:48:00,23.0
J878,M05,Completed,3.49,0.0,2023-03-24 10:10:00,2023-03-24 12:06:00,,2023-03-26 17:48:00,2023-03-26 19:44:00,116.0
J879,M05,Failed,13.14,0.9866666666666667,2023-03-24 10:20:00,2023-03-24 11:12:00,,2023-03-26 19:44:00,2023-03-26 20:36:00,52.0
J882,M05,Completed,7.5,0.006666666666666667,2023-03-24 10:50:00,2023-03-24 11:50:00,,2023-03-26 20:36:00,2023-03-26 21:36:00,60.0
J885,M05,Completed,8.68,0.0,2023-03-24 11:20:00,2023-03-24 12:05:00,,2023-03-26 21:36:00,2023-03-26 22:21:00,45.0
J895,M05,Completed,6.89,0.0,2023-03-24 13:00:00,2023-03-24 14:22:00,,2023-03-26 22:21:00,2023-03-26 23:43:00,82.0
J897,M05,Completed,9.29,0.006666666666666667,2023-03-24 13:20:00,2023-03-24 14:20:00,,2023-03-26 23:43:00,2023-03-27 00:43:00,60.0
J898,M05,Delayed,9.81,0.98,2023-03-24 13:30:00,2023-03-24 13:50:00,,2023-03-27 00:43:00,2023-03-27 01:03:00,20.0
J901,M05,Delayed,12.06,0.9933333333333333,2023-03-24 14:00:00,2023-03-24 15:34:00,,2023-03-27 01:03:00,2023-03-27 02:37:00,94.0
J904,M05,Failed,12.46,0.9733333333333334,2023-03-24 14:30:00,2023-03-24 15:35:00,,2023-03-27 02:37:00,2023-03-27 03:42:00,65.0
J913,M05,Completed,12.76,0.0,2023-03-24 16:00:00,2023-03-24 16:31:00,,2023-03-27 03:42:00,2023-03-27 04:13:00,31.0
J919,M05,Completed,11.56,0.006666666666666667,2023-03-24 17:00:00,2023-03-24 17:48:00,,2023-03-27 04:13:00,2023-03-27 05:01:00,48.0
J926,M05,Completed,4.62,0.0,2023-03-24 18:10:00,2023-03-24 20:05:00,,2023-03-27 05:01:00,2023-03-27 06:56:00,115.0
J934,M05,Completed,11.95,0.006666666666666667,2023-03-24 19:30:00,2023-03-24 20:58:00,,2023-03-27 06:56:00,2023-03-27 08:24:00,88.0
J936,M05,Completed,13.15,0.0,2023-03-24 19:50:00,2023-03-24 20:12:00,,2023-03-27 08:24:00,2023-03-27 08:46:00,22.0
J951,M05,Completed,4.52,0.0,2023-03-24 22:20:00,2023-03-24 23:41:00,,2023-03-27 08:46:00,2023-03-27 10:07:00,81.0
J958,M05,Completed,2.83,0.0,2023-03-24 23:30:00,2023-03-25 00:14:00,,2023-03-27 10:07:00,2023-03-27 10:51:00,44.0
J967,M05,Completed,8.79,0.0,2023-03-25 01:00:00,2023-03-25 02:04:00,,2023-03-27 10:51:00,2023-03-27 11:55:00,64.0
J974,M05,Delayed,14.04,1.0,2023-03-25 02:10:00,2023-03-25 02:51:00,,2023-03-27 11:55:00,2023-03-27 12:36:00,41.0
J976,M05,Failed,9.23,0.9666666666666667,2023-03-25 02:30:00,2023-03-25 04:11:00,,2023-03-27 12:36:00,2023-03-27 14:17:00,101.0
J983,M05,Delayed,14.1,1.0,2023-03-25 03:40:00,2023-03-25 04:26:00,,2023-03-27 14:17:00,2023-03-27 15:03:00,46.0
J986,M05,Completed,3.53,0.006666666666666667,2023-03-25 04:10:00,2023-03-25 05:10:00,,2023-03-27 15:03:00,2023-03-27 16:03:00,60.0
J993,M05,Delayed,9.95,0.9933333333333333,2023-03-25 05:20:00,2023-03-25 07:05:00,,2023-03-27 16:03:00,2023-03-27 17:48:00,105.0
J994,M05,Completed,9.39,0.0,2023-03-25 05:30:00,2023-03-25 07:04:00,,2023-03-27 17:48:00,2023-03-27 19:22:00,94.0
J997,M05,Failed,3.17,1.0,2023-03-25 06:00:00,2023-03-25 07:00:00,,2023-03-27 19:22:00,2023-03-27 20:22:00,60.0
J1000,M05,Completed,3.88,0.02,2023-03-25 06:30:00,2023-03-25 08:21:00,,2023-03-27 20:22:00,2023-03-27 22:13:00,111.0
